latitude,longitude
-5.4567852,39.0013374
-5.4565555,39.0014152
-5.4562098,39.0015078
-5.455876,39.0015534
-5.454784,39.0018068
-5.4546959,39.0017974
-5.4541351,39.001615
-5.453264,39.0014099
-5.4531672,39.0013978
-5.4530778,39.0014152
-5.452716,39.0015453
-5.4523983,39.0015399
-5.4523101,39.0014796
-5.4522701,39.0013254
-5.4522741,39.0011618
-5.4523048,39.0010223
-5.4523862,39.0007567
-5.4523969,39.0006213
-5.4523622,39.0005127
-5.4522607,39.0004389
-5.4521726,39.0004121
-5.4520325,39.0004201
-5.4518776,39.0004174
-5.4517655,39.0004054
-5.4516974,39.0003759
-5.4516293,39.0003276
-5.4513663,39.0001117
-5.4510472,38.9999467
-5.450616,38.999818
-5.4501007,38.9997442
-5.4498096,38.9997026
-5.4496067,38.9996973
-5.4494879,38.9997402
-5.4494038,38.9998877
-5.4493624,38.9999279
-5.4492809,38.999936
-5.4491141,38.9998461
-5.4490033,38.9997469
-5.4489826,38.9996979
-5.4489512,38.9996463
-5.4489085,38.9996088
-5.448811,38.9995752
-5.4486348,38.999539
-5.448552,38.9995471
-5.4484833,38.9995819
-5.4484365,38.9996369
-5.4484052,38.9996476
-5.4482089,38.9996316
-5.4481381,38.9996128
-5.4481154,38.9995779
-5.4481715,38.9993875
-5.4481662,38.9992976
-5.4481114,38.9992547
-5.4480647,38.9992507
-5.4479446,38.9992896
-5.4478898,38.9992842
-5.4476669,38.9991461
-5.4476028,38.9990777
-5.4475721,38.9989865
-5.4475948,38.9989167
-5.4476308,38.9988349
-5.4476629,38.9987612
-5.4477176,38.9987196
-5.4477817,38.998725
-5.4478257,38.9987558
-5.4478872,38.9988309
-5.4479566,38.9988846
-5.4480514,38.9989087
-5.4481048,38.9988953
-5.4481582,38.9988376
-5.4482957,38.9986727
-5.4483784,38.9984527
-5.4484919,38.9977567
-5.4485613,38.9976507
-5.4486641,38.9975488
-5.4487603,38.9975005
-5.4488577,38.9974898
-5.4489178,38.9975166
-5.4489579,38.9975756
-5.4490059,38.9976829
-5.44909,38.9977178
-5.4491928,38.9977178
-5.449329,38.9976816
-5.4494211,38.9975917
-5.4495453,38.9973477
-5.44962,38.9971089
-5.4497001,38.9970137
-5.4500346,38.9967944
-5.450112,38.9966905
-5.450126,38.9965725
-5.4500713,38.9963177
-5.4499805,38.9960361
-5.4497843,38.9957584
-5.4495159,38.9954728
-5.4494011,38.9952703
-5.449305,38.9951228
-5.4491902,38.994994
-5.4489272,38.9947902
-5.4487176,38.9947459
-5.4485306,38.9946279
-5.4483464,38.9944509
-5.4481061,38.9939493
-5.4480781,38.993787
-5.4480847,38.9936489
-5.4481702,38.9934772
-5.4483104,38.9934263
-5.4484372,38.9934169
-5.448528,38.9933552
-5.4485774,38.9932734
-5.4485613,38.9931366
-5.4484612,38.9929582
-5.4481822,38.9925505
-5.4479352,38.9923064
-5.4478284,38.9922461
-5.4475173,38.99212
-5.4473985,38.9920315
-5.4471422,38.9914736
-5.4470033,38.9909077
-5.4469927,38.9902103
-5.4470621,38.9898455
-5.4470361,38.9896464
-5.4469393,38.9894727
-5.4466856,38.9892796
-5.4462263,38.9890489
-5.4456763,38.9887324
-5.4447578,38.9882416
-5.4444521,38.9880095
-5.4441437,38.9878714
-5.4436203,38.9877051
-5.4430489,38.9875334
-5.4419298,38.9871615
-5.4411685,38.9868879
-5.4395537,38.9866188
-5.4379196,38.9860851
-5.4370812,38.9855674
-5.4362161,38.9852133
-5.4361013,38.9850524
-5.4360852,38.9848834
-5.4361867,38.9843497
-5.4362401,38.9840493
-5.4363122,38.9838749
-5.436411,38.9837891
-5.4364937,38.9837247
-5.4365739,38.983604
-5.4366619,38.9834404
-5.4368035,38.9832231
-5.4376606,38.9821154
-5.4377674,38.981654
-5.4375404,38.9811739
-5.4374069,38.9810479
-5.4368462,38.9805973
-5.4362748,38.9800179
-5.4361627,38.9797711
-5.4361386,38.9796075
-5.4361627,38.9791489
-5.435933,38.9786205
-5.4354107,38.9780398
-5.4350786,38.9777192
-5.4346247,38.9775261
-5.4340532,38.9772445
-5.4334765,38.9766759
-5.4332121,38.9762065
-5.4330706,38.9758658
-5.4328223,38.9753857
-5.4322455,38.9746347
-5.4319865,38.9743155
-5.4317489,38.9740124
-5.4316875,38.9738595
-5.4316741,38.9736316
-5.4316982,38.9726633
-5.4317676,38.9725077
-5.4317008,38.9706114
-5.4316848,38.9695278
-5.4315913,38.9670145
-5.4315994,38.9657539
-5.4315706,38.9646158
-5.4315566,38.9640614
-5.4314578,38.9624655
-5.4309398,38.9604753
-5.4304218,38.9594078
-5.4294525,38.9573398
-5.4288731,38.9562964
-5.4284459,38.9555132
-5.4278424,38.9551806
-5.4271802,38.9552396
-5.4263738,38.9558673
-5.4266622,38.9572138
-5.4267957,38.9581096
-5.4269132,38.9590698
-5.4269132,38.9611512
-5.4268491,38.9631414
-5.4269292,38.9655876
-5.427036,38.9663815
-5.4273458,38.9670467
-5.4275327,38.9676797
-5.42804,38.9687955
-5.4286114,38.9698121
-5.4288998,38.973248
-5.4292505,38.9752133
-5.429311,38.9755526
-5.429571,38.9771335
-5.4296353,38.9775268
-5.4298834,38.978291
-5.4299131,38.9785562
-5.4301468,38.978819
-5.430362,38.9791434
-5.4305499,38.979479
-5.430813,38.9800273
-5.4310333,38.9803733
-5.4312175,38.9808024
-5.4312749,38.9808923
-5.4313617,38.9809889
-5.4314939,38.9811283
-5.431594,38.9812826
-5.4316007,38.9813992
-5.4314912,38.9816312
-5.4312591,38.9817945
-5.4310573,38.9818928
-5.430785,38.9819759
-5.4304218,38.9821959
-5.4299862,38.9823941
-5.4296822,38.9826572
-5.4292555,38.9829499
-5.4289666,38.9832151
-5.4285367,38.9837489
-5.4279733,38.9845535
-5.4273111,38.9851168
-5.4265394,38.985731
-5.4257997,38.986246
-5.4236556,38.9871767
-5.4214884,38.988202
-5.4181367,38.9897456
-5.4176716,38.9899769
-5.41698,38.9903766
-5.4163205,38.990728
-5.4158665,38.9909908
-5.4152711,38.9913475
-5.4146142,38.9917847
-5.4140988,38.9921603
-5.4137437,38.9924741
-5.413474,38.9927369
-5.4130441,38.9931822
-5.4129426,38.9933136
-5.4127958,38.9935228
-5.4125261,38.993834
-5.4121683,38.994298
-5.4118905,38.9947969
-5.4116636,38.9953628
-5.4116449,38.9957169
-5.4116636,38.9964867
-5.4117677,38.9967978
-5.4119039,38.9970955
-5.4120508,38.9972296
-5.4123685,38.997243
-5.4125421,38.9972565
-5.4127076,38.9972994
-5.4129266,38.9973906
-5.4132096,38.9973798
-5.4134874,38.9973423
-5.4137437,38.9974442
-5.4138078,38.9975059
-5.4137944,38.9976239
-5.4134633,38.9981469
-5.4131829,38.9986995
-5.4128545,38.9988953
-5.41251,38.9990938
-5.4118585,38.9996892
-5.4112684,39.0003973
-5.4102642,39.0023321
-5.4102029,39.002476
-5.4101575,39.0028837
-5.4101709,39.003168
-5.4100774,39.0037286
-5.4100374,39.0043268
-5.4098425,39.0045843
-5.4093485,39.0049168
-5.4087476,39.0055391
-5.4079519,39.0066656
-5.4071615,39.0082079
-5.4070574,39.0084466
-5.40706,39.0085298
-5.407247,39.0086639
-5.4073164,39.0087631
-5.4072737,39.0088543
-5.4072016,39.0088972
-5.4071348,39.0089804
-5.4069746,39.0093371
-5.4068758,39.0096804
-5.406769,39.0102196
-5.4068037,39.0103751
-5.4068164,39.0104469
-5.4067984,39.0104958
-5.4067296,39.0106145
-5.4067042,39.0107131
-5.4066782,39.0111262
-5.4067129,39.0115017
-5.4067877,39.0121078
-5.4068783,39.0124816
-5.4069799,39.0127677
-5.4071775,39.0130708
-5.4074179,39.0132934
-5.4076048,39.0134141
-5.4080639,39.0134257
-5.4084966,39.0135214
-5.4087557,39.0134865
-5.4089052,39.0134329
-5.4089826,39.0133819
-5.409004,39.0133041
-5.4090227,39.0130493
-5.4090247,39.0128877
-5.4090688,39.0128307
-5.4093845,39.0126892
-5.4096929,39.0126953
-5.4098262,39.0127498
-5.4102497,39.0131338
-5.4105594,39.0132813
-5.4110054,39.0133966
-5.4111082,39.0134221
-5.4111736,39.0134677
-5.4111282,39.0136904
-5.4111095,39.0138607
-5.4111148,39.014098
-5.4110694,39.014259
-5.4108078,39.0147592
-5.4103605,39.0158147
-5.4103418,39.0159756
-5.4103845,39.0161365
-5.4105314,39.0163243
-5.4108089,39.0169984
-5.4108302,39.0172264
-5.4106088,39.0173784
-5.4103176,39.0175026
-5.4101415,39.0175098
-5.4098423,39.0174222
-5.4097463,39.0174293
-5.4096475,39.0174776
-5.4094738,39.0176636
-5.4090145,39.0182859
-5.4087795,39.0185756
-5.4086221,39.0188509
-5.4085207,39.019146
-5.4084619,39.0194786
-5.4083925,39.019618
-5.4082056,39.0196931
-5.4074152,39.020074
-5.4064539,39.0204978
-5.4054071,39.0209216
-5.4044298,39.0214312
-5.4039303,39.0217406
-5.4034404,39.0222893
-5.4031719,39.0226096
-5.4025951,39.0228242
-5.4015698,39.0233016
-5.4010143,39.0235967
-5.4004455,39.0239292
-5.4001331,39.0241385
-5.3999488,39.0242994
-5.3998663,39.0244487
-5.399917,39.0245882
-5.3998983,39.0247411
-5.3998449,39.0248296
-5.3992174,39.0251622
-5.3983576,39.0255511
-5.3975618,39.0259641
-5.3970729,39.0264183
-5.3968008,39.0265784
-5.3960664,39.0267286
-5.395543,39.0269995
-5.3946912,39.027147
-5.3941304,39.0272516
-5.3930623,39.0275735
-5.3915642,39.0282708
-5.3900715,39.0286732
-5.3891583,39.0289494
-5.3883465,39.0291586
-5.3874092,39.0295529
-5.3864906,39.0299043
-5.385871,39.0301591
-5.385811,39.0302087
-5.3857749,39.0302664
-5.3857349,39.0303871
-5.3857108,39.0304676
-5.3856013,39.0305454
-5.3850833,39.0306312
-5.3842848,39.0308109
-5.3839777,39.0307733
-5.3836306,39.0308323
-5.383123,39.0311176
-5.3820257,39.0316236
-5.3816145,39.0317309
-5.3805755,39.0318525
-5.3803242,39.0319344
-5.3794364,39.0324255
-5.3785649,39.0327072
-5.3779747,39.0328842
-5.3766903,39.0330881
-5.3763698,39.0331632
-5.3757182,39.0333912
-5.375112,39.0336218
-5.3744364,39.0339142
-5.3740893,39.0340349
-5.3739691,39.0340617
-5.373905,39.034059
-5.3738498,39.033994
-5.3738356,39.0338364
-5.3738302,39.0336969
-5.3737635,39.0336272
-5.3735846,39.0336594
-5.3728609,39.0338981
-5.3723081,39.0340537
-5.3716645,39.0343031
-5.3709488,39.0345767
-5.3705723,39.0347913
-5.3702252,39.0349495
-5.3695389,39.0351507
-5.3687911,39.0354672
-5.3677336,39.0360063
-5.3666434,39.0365974
-5.3655679,39.0369853
-5.3647588,39.0373582
-5.3644997,39.0374601
-5.3640938,39.0376371
-5.3635517,39.0379858
-5.3632469,39.0381872
-5.3629455,39.0383318
-5.3615168,39.0391606
-5.3608332,39.039453
-5.3604166,39.0396407
-5.3598825,39.0399384
-5.3594233,39.0402264
-5.3590166,39.0404541
-5.3583564,39.0406057
-5.3575192,39.0409334
-5.3568863,39.0410987
-5.3563308,39.0412966
-5.3554568,39.0414449
-5.3543042,39.0418365
-5.3534972,39.042082
-5.3528258,39.0422802
-5.3519937,39.0427088
-5.3518377,39.0427783
-5.3511553,39.043082
-5.3505762,39.0433743
-5.3499883,39.0435541
-5.349601,39.0436962
-5.3491458,39.0439225
-5.3487938,39.0440539
-5.3484607,39.0441576
-5.3473898,39.0447101
-5.347048,39.0448603
-5.3464017,39.0451929
-5.3453789,39.0456623
-5.3447887,39.0459305
-5.3440356,39.0461639
-5.3429914,39.0464428
-5.3421342,39.046593
-5.3411755,39.0468612
-5.3409478,39.0468969
-5.3405586,39.0469578
-5.3394983,39.047159
-5.3390016,39.047108
-5.3384728,39.0470946
-5.3377698,39.0471476
-5.3359974,39.0477167
-5.3356291,39.0479708
-5.335327,39.0481873
-5.3350946,39.0482292
-5.3348658,39.0482277
-5.3345994,39.0481379
-5.3340628,39.047518
-5.3337861,39.0474142
-5.3328095,39.0475416
-5.3320935,39.0477248
-5.3315345,39.0482017
-5.3307587,39.0485911
-5.3299012,39.0490992
-5.3294458,39.0493985
-5.3289205,39.0497019
-5.32865,39.0499508
-5.328302,39.050289
-5.327989,39.0505438
-5.3276624,39.0507863
-5.3271731,39.0509499
-5.3266585,39.0511999
-5.3257433,39.0516701
-5.3249827,39.0519428
-5.3244026,39.0523028
-5.323923,39.0525884
-5.3233982,39.0527239
-5.3231952,39.0529294
-5.3228792,39.0531872
-5.3226335,39.0533602
-5.3225226,39.053434
-5.3224306,39.0535098
-5.3219965,39.0538377
-5.3215335,39.0540709
-5.3213008,39.0541904
-5.3212474,39.0542145
-5.3211379,39.0542252
-5.320995,39.0544398
-5.3208241,39.0547054
-5.3207385,39.0547463
-5.3204529,39.0547375
-5.3202118,39.0549305
-5.3200296,39.0549548
-5.3197412,39.0548126
-5.319426,39.0549166
-5.3193259,39.054928
-5.3191687,39.0549324
-5.3189558,39.0549005
-5.318769,39.0547751
-5.3186889,39.054759
-5.3183057,39.0550366
-5.3181087,39.0550373
-5.3179491,39.0550487
-5.3178076,39.0551399
-5.3172626,39.0556373
-5.3168527,39.0560391
-5.3166177,39.0562014
-5.3161829,39.0563875
-5.3158143,39.0567652
-5.3157365,39.056776
-5.3156816,39.0567325
-5.3156244,39.0565495
-5.3154265,39.0563867
-5.3153312,39.0563419
-5.3150687,39.0563915
-5.3148401,39.0564511
-5.3147804,39.0564367
-5.3147311,39.0563945
-5.3144839,39.0562409
-5.3143411,39.0562691
-5.3141368,39.0563723
-5.3136788,39.0567279
-5.3133169,39.056996
-5.312776,39.057354
-5.3123087,39.0576424
-5.3115903,39.0580434
-5.3103764,39.0587246
-5.3095617,39.0592404
-5.3086777,39.0597136
-5.3076364,39.0601012
-5.3067242,39.0604413
-5.3057681,39.0607752
-5.3043152,39.0612298
-5.3032296,39.0615705
-5.3024284,39.0618508
-5.301519,39.0621847
-5.3008546,39.0623856
-5.3003065,39.0624985
-5.2998552,39.0625972
-5.2995895,39.0625861
-5.2994679,39.0625508
-5.2993864,39.0624985
-5.299341,39.0624516
-5.2993584,39.0622866
-5.2994572,39.0619701
-5.2994426,39.0619052
-5.2991029,39.0616249
-5.2985562,39.0614707
-5.2983942,39.0614176
-5.2982807,39.0614364
-5.2980524,39.0615088
-5.2976891,39.061655
-5.2969881,39.0619943
-5.2962736,39.0623496
-5.2953349,39.0628794
-5.294344,39.0634038
-5.2928524,39.0642057
-5.2920685,39.0645772
-5.2912459,39.0649769
-5.2904434,39.0653631
-5.2900321,39.0655616
-5.2896214,39.065744
-5.28871,39.066086
-5.2875304,39.0665379
-5.2864799,39.0669282
-5.2858695,39.0670982
-5.2852981,39.0671991
-5.284609,39.0674123
-5.2843753,39.0673976
-5.2841483,39.0673734
-5.2838514,39.0674091
-5.2833724,39.067533
-5.2828783,39.0674901
-5.2823482,39.0675317
-5.281842,39.067584
-5.2813787,39.0676644
-5.2808365,39.0678321
-5.2800699,39.0681875
-5.2798763,39.0682773
-5.2797975,39.0682465
-5.279704,39.0681687
-5.2796493,39.0681083
-5.2796423,39.0680191
-5.2796279,39.0678254
-5.2796092,39.0676966
-5.2794701,39.0676093
-5.279144,39.06755
-5.27889,39.0675927
-5.2785916,39.0676832
-5.2777957,39.0678723
-5.2774726,39.0679018
-5.2773777,39.0678146
-5.277222,39.0677721
-5.2768583,39.0678173
-5.2766353,39.0678267
-5.2763602,39.0676765
-5.2760882,39.0676407
-5.2757031,39.0676886
-5.2751182,39.0678066
-5.2747286,39.0677831
-5.2745961,39.0677798
-5.2742131,39.0679196
-5.2735221,39.0681414
-5.2725101,39.0683497
-5.2719052,39.0685107
-5.2712735,39.0687601
-5.2705427,39.0691369
-5.2699593,39.0695635
-5.2698058,39.0697217
-5.2695294,39.0699591
-5.2687981,39.0703257
-5.2680698,39.0706068
-5.2676718,39.0706497
-5.2670575,39.0706819
-5.2663978,39.0707061
-5.2660319,39.0706605
-5.2656072,39.0705425
-5.2651374,39.070185
-5.2644059,39.0702003
-5.2633917,39.0703773
-5.2627572,39.0706182
-5.2625865,39.0706895
-5.2620031,39.0709634
-5.2612152,39.0715403
-5.2609256,39.0717268
-5.2604131,39.0720569
-5.259673,39.0725499
-5.2590114,39.0730196
-5.2576366,39.0739742
-5.2553256,39.0752825
-5.2538016,39.0761603
-5.2537849,39.0761699
-5.2523801,39.0769776
-5.2508168,39.0777057
-5.2489815,39.0786386
-5.247622,39.0793212
-5.2467044,39.0797535
-5.2451977,39.0805044
-5.2440854,39.0811456
-5.2423948,39.0821311
-5.2412013,39.0828719
-5.2396692,39.0839173
-5.2386042,39.0847137
-5.2377865,39.0853574
-5.2367463,39.0860902
-5.2361345,39.0865794
-5.2355044,39.0870411
-5.2346051,39.0877284
-5.2333476,39.0883314
-5.2318181,39.0887865
-5.2301301,39.0891391
-5.2297789,39.0890936
-5.2286233,39.0893212
-5.2266973,39.0896056
-5.2260176,39.0896966
-5.2252812,39.0895373
-5.2246128,39.0891846
-5.2240916,39.088832
-5.223737,39.088579
-5.2236582,39.088469
-5.2236301,39.0883
-5.2236582,39.0880653
-5.2237223,39.0877676
-5.2239747,39.0873653
-5.2241029,39.0872754
-5.2242592,39.0872312
-5.2244688,39.0871668
-5.2247987,39.0866156
-5.2250819,39.0859088
-5.2252288,39.085544
-5.2253516,39.0852369
-5.2253605,39.0849867
-5.2251478,39.0842643
-5.2247617,39.0832355
-5.2244255,39.0820637
-5.2241771,39.0808168
-5.2238887,39.0796745
-5.2234161,39.0784517
-5.2229194,39.0775427
-5.2220382,39.0762154
-5.2216697,39.0754512
-5.2212771,39.0744859
-5.2211914,39.0735814
-5.2212288,39.0732837
-5.2212449,39.0731469
-5.221325,39.0728062
-5.2213864,39.0725434
-5.2213009,39.0722108
-5.2213838,39.0715939
-5.221341,39.0713739
-5.2211914,39.0711057
-5.2210365,39.0709475
-5.2208175,39.0709099
-5.2206118,39.0709797
-5.2203527,39.071205
-5.2201644,39.0714128
-5.2199721,39.0716475
-5.2198172,39.0718929
-5.2196355,39.0721893
-5.2194178,39.0724388
-5.2192255,39.0725836
-5.2189183,39.0728652
-5.2186245,39.0730369
-5.2173851,39.0734714
-5.216477,39.0739301
-5.215697,39.0742224
-5.2155474,39.0741688
-5.2153444,39.074091
-5.2150132,39.0739971
-5.2148476,39.0739582
-5.2147995,39.0738577
-5.2148422,39.0737235
-5.2155848,39.0729457
-5.2165037,39.0722698
-5.2176042,39.0716851
-5.2189237,39.0710467
-5.2191053,39.0708965
-5.2192228,39.0706605
-5.2191534,39.0696734
-5.218913,39.0692496
-5.2185177,39.0689063
-5.2182639,39.0688527
-5.2179754,39.0687749
-5.2178773,39.0687219
-5.2178579,39.0686783
-5.2178813,39.068618
-5.2179748,39.068516
-5.2180743,39.0684517
-5.218308,39.0683725
-5.2183895,39.0682907
-5.2184162,39.0682223
-5.2183427,39.0681271
-5.2182653,39.068099
-5.218133,39.0680909
-5.2179354,39.068107
-5.2177885,39.0681003
-5.2176509,39.0680265
-5.2176028,39.0678723
-5.2176148,39.0677637
-5.2176656,39.0676939
-5.2177711,39.0676577
-5.2178926,39.0676416
-5.2179674,39.0676457
-5.2180956,39.0676886
-5.2184122,39.0677905
-5.2187153,39.0678495
-5.2188489,39.0676403
-5.2189985,39.0674043
-5.219522,39.067018
-5.219709,39.0667659
-5.2198799,39.0652156
-5.2197571,39.064604
-5.2192228,39.0643895
-5.2172329,39.063727
-5.2167708,39.0637082
-5.2160878,39.0640242
-5.2155332,39.0642994
-5.2149285,39.0644115
-5.214193,39.0647171
-5.2134642,39.0650118
-5.2128923,39.0652531
-5.212067,39.0657708
-5.2115728,39.0660068
-5.2110039,39.0663958
-5.2106673,39.0666774
-5.2102533,39.067077
-5.2100983,39.0673077
-5.2099541,39.0675411
-5.2097458,39.0677503
-5.2093317,39.068276
-5.2091688,39.0684074
-5.2089631,39.068512
-5.20872,39.0689117
-5.2087628,39.0693408
-5.20872,39.069652
-5.208282,39.0707946
-5.2080523,39.0711057
-5.2078706,39.0715027
-5.2076356,39.071736
-5.2076062,39.0719211
-5.2076636,39.0720646
-5.2077558,39.0723047
-5.2077558,39.0725648
-5.2076663,39.0727647
-5.2075447,39.0729001
-5.207514,39.072943
-5.207502,39.073002
-5.207522,39.0730678
-5.2075688,39.0732273
-5.2075501,39.0734661
-5.2075795,39.073863
-5.2074512,39.0744907
-5.2075474,39.0748849
-5.2077023,39.0751693
-5.2078145,39.0752792
-5.2078466,39.0754348
-5.207697,39.075636
-5.2073551,39.0757781
-5.2069624,39.0759364
-5.2056375,39.0766525
-5.2048843,39.0771568
-5.2043127,39.0778005
-5.2037998,39.0782833
-5.2034899,39.0785515
-5.203116,39.0787071
-5.2016789,39.0789217
-5.2011073,39.0790987
-5.2004929,39.0794152
-5.1980782,39.080987
-5.1978832,39.081113
-5.1974745,39.0811855
-5.1971299,39.0813343
-5.1968427,39.0815677
-5.1967746,39.0818131
-5.1969295,39.0820384
-5.1970391,39.0821135
-5.1970498,39.0821926
-5.1969937,39.0823629
-5.1969082,39.0827975
-5.1967426,39.0834305
-5.1966384,39.0840125
-5.1964861,39.0842673
-5.1962698,39.0844014
-5.19565,39.0848601
-5.1954177,39.08508
-5.1952627,39.0853026
-5.1951879,39.0855253
-5.1948727,39.086464
-5.1948019,39.0869227
-5.1947151,39.0870219
-5.1946297,39.0870501
-5.1941034,39.0871614
-5.1934116,39.0873331
-5.1924019,39.0875235
-5.1913735,39.0876952
-5.1901955,39.0879312
-5.1890709,39.0880707
-5.1880157,39.0879151
-5.1877887,39.088017
-5.1876418,39.0881431
-5.1874414,39.0883067
-5.1871957,39.0883791
-5.1867469,39.0883872
-5.1858574,39.0889022
-5.1850554,39.0895304
-5.1837663,39.0899165
-5.1833544,39.0903211
-5.1829965,39.0909594
-5.1828576,39.0919197
-5.1827187,39.0928477
-5.1824516,39.0938187
-5.1823073,39.0944731
-5.1823981,39.0959322
-5.1823821,39.0967154
-5.182334,39.0976381
-5.1822592,39.0981263
-5.1818051,39.0991187
-5.1805229,39.1010338
-5.1795239,39.1026753
-5.1791285,39.1029972
-5.1762596,39.106527
-5.1756399,39.1074121
-5.1753514,39.1082543
-5.1753033,39.1088605
-5.1750361,39.1092521
-5.1746194,39.1094989
-5.1739356,39.1095793
-5.1727388,39.1097242
-5.1717718,39.1095042
-5.1710025,39.1091019
-5.1705965,39.1086996
-5.1705003,39.1081899
-5.1706285,39.1070688
-5.1706285,39.106071
-5.1697844,39.104011
-5.1680106,39.1023803
-5.1658095,39.1011357
-5.1618987,39.1027236
-5.1579771,39.105438
-5.1556157,39.1066289
-5.1544189,39.1063928
-5.1534786,39.1058564
-5.1530511,39.1053629
-5.1521963,39.103539
-5.151085,39.1019726
-5.1494929,39.1016507
-5.1487876,39.1011035
-5.1472489,39.1006422
-5.1451439,39.1005349
-5.1429961,39.1012108
-5.1418527,39.1014039
-5.1407868,39.1015998
-5.1394965,39.1018036
-5.1389889,39.1020343
-5.1381822,39.1024366
-5.1357618,39.1039252
-5.1322462,39.1060388
-5.1299461,39.1076414
-5.1282176,39.1095686
-5.1264331,39.1112959
-5.1253538,39.1123313
-5.1248596,39.1125083
-5.1246165,39.1125083
-5.1244829,39.1124788
-5.12432,39.1125539
-5.1241249,39.1126505
-5.1240394,39.1126478
-5.1238231,39.1126102
-5.1237189,39.1126451
-5.1235158,39.1128463
-5.1232994,39.1130206
-5.1225568,39.1140264
-5.1222148,39.1146594
-5.1220038,39.1152227
-5.1220519,39.1161936
-5.122148,39.1174972
-5.1220625,39.1184413
-5.1221373,39.1195786
-5.1224419,39.121483
-5.1228025,39.1227704
-5.1233555,39.123441
-5.1237456,39.1244924
-5.1236868,39.1275126
-5.1235906,39.1297066
-5.1233636,39.1330352
-5.1227571,39.1365892
-5.1221881,39.1378927
-5.1221747,39.1382199
-5.1220679,39.1388315
-5.121961,39.139258
-5.1216565,39.1396308
-5.1213145,39.1398346
-5.1195353,39.1402692
-5.1184827,39.1402262
-5.1174355,39.1401404
-5.1168745,39.1400653
-5.1151006,39.1396952
-5.1125573,39.1391319
-5.1119963,39.1389495
-5.1098376,39.138118
-5.1093995,39.1374475
-5.109282,39.1369164
-5.1091858,39.1358328
-5.1080103,39.133923
-5.1075008,39.1336717
-5.1070378,39.1336763
-5.1062762,39.1335886
-5.1057547,39.1336181
-5.1052001,39.1335081
-5.104564,39.1334563
-5.1042381,39.1333705
-5.1039762,39.1332391
-5.1034259,39.1332176
-5.1032977,39.1331613
-5.1030626,39.1329789
-5.1028275,39.1328609
-5.1024481,39.1328502
-5.1021329,39.1329306
-5.101839,39.1330379
-5.1016199,39.1330218
-5.1014863,39.132936
-5.1014703,39.1329253
-5.1012541,39.1325889
-5.1009867,39.1323486
-5.1001719,39.1321206
-5.1000116,39.1319838
-5.0999475,39.1318631
-5.0997792,39.1316861
-5.0995147,39.1315842
-5.099146,39.1314474
-5.0986544,39.1312167
-5.0982056,39.1311443
-5.0977327,39.1311926
-5.0972973,39.1312543
-5.0970007,39.1314742
-5.0967443,39.131552
-5.096624,39.1315788
-5.0964197,39.1316231
-5.09625,39.1316123
-5.0961485,39.1315091
-5.096091,39.1314125
-5.096059,39.1312321
-5.0960503,39.1311322
-5.0960056,39.1310732
-5.0959748,39.1310638
-5.0959141,39.1310873
-5.0958539,39.1311584
-5.0956556,39.1312482
-5.0955861,39.1312811
-5.0955594,39.1312945
-5.095544,39.1313307
-5.095544,39.1313964
-5.0955327,39.1315191
-5.095508,39.1315748
-5.0954866,39.1316291
-5.0954278,39.1316599
-5.0953764,39.1316606
-5.0953597,39.1316687
-5.0953186,39.1316935
-5.0952982,39.1316988
-5.0952699,39.1316891
-5.0952602,39.1316636
-5.0952515,39.1316304
-5.0952475,39.1315258
-5.0948608,39.131391
-5.0945255,39.1312945
-5.0943999,39.1311919
-5.0943638,39.1311054
-5.0943525,39.1309049
-5.094267,39.1306642
-5.0939825,39.1303336
-5.0939137,39.1302887
-5.0938643,39.1302645
-5.0937721,39.1302685
-5.0935704,39.1303369
-5.0933807,39.1304509
-5.0933279,39.1304717
-5.0933039,39.1304979
-5.0932752,39.1305488
-5.0932959,39.1306172
-5.09335,39.1307701
-5.0934047,39.1309371
-5.0934041,39.1309807
-5.093358,39.1310196
-5.0933059,39.1310249
-5.0931857,39.130974
-5.0929693,39.1309264
-5.0929372,39.1308808
-5.0929325,39.130815
-5.0929519,39.13075
-5.0930294,39.1305542
-5.0930374,39.1304737
-5.0930561,39.1303436
-5.0930067,39.1302028
-5.0927288,39.1299883
-5.0923361,39.1296825
-5.0920155,39.1295779
-5.0916265,39.1294189
-5.0911857,39.1293078
-5.0907533,39.1292705
-5.090319,39.1292319
-5.0901587,39.1292278
-5.0900185,39.1292225
-5.0896685,39.1291755
-5.0895295,39.129142
-5.0894133,39.1291071
-5.0892464,39.1290119
-5.0891154,39.1289234
-5.0890473,39.1288644
-5.0889832,39.1287491
-5.0889284,39.1285962
-5.088879,39.1283186
-5.0888777,39.1281751
-5.0888202,39.1279954
-5.0887401,39.1278841
-5.088521,39.1277593
-5.0883286,39.1276735
-5.0881363,39.1275474
-5.0878932,39.1274267
-5.0875904,39.1273147
-5.0869494,39.1271287
-5.0861993,39.1269171
-5.0853391,39.126775
-5.0848502,39.1266945
-5.0847219,39.1266972
-5.0846338,39.1267508
-5.0844199,39.1272229
-5.0843719,39.1272631
-5.0842123,39.127335
-5.0837146,39.127328
-5.0832605,39.1273838
-5.0828865,39.1275394
-5.0825819,39.1277647
-5.0825231,39.1278881
-5.0824751,39.1279176
-5.0823522,39.1279243
-5.0822667,39.1279069
-5.0820984,39.1278559
-5.0818713,39.1277727
-5.0816869,39.1277164
